-1.751948148012161255e-01,1.696422398090362549e-01,-5.265270228068349434e-01,5.788367522158152090e-01,2.615486470449011197e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.087751537561416626e-01,1.717162132263183594e-01,-4.905801390335989831e-01,6.034072332962786556e-01,5.641354713133981541e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.876228302717208862e-01,1.388881355524063110e-01,-6.094820314725057919e-01,5.314659875307783388e-01,-3.900802197086373352e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.238353401422500610e-01,1.725937277078628540e-01,-6.711938774856062162e-01,7.470320700072435871e-01,3.791909626081869933e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.054887622594833374e-01,1.652493625879287720e-01,-3.178092996689446670e-01,3.887747305663007413e-01,3.548271544867805799e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.645909547805786133e-01,1.429534256458282471e-01,-3.729661159516756697e-01,2.990331916684408342e-01,-3.696646214161740385e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.777218133211135864e-01,1.490753442049026489e-01,-5.620106865785637895e-01,5.209825301963287858e-01,-2.051407819111755390e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.158238425850868225e-01,1.540807038545608521e-01,-4.128680416849169199e-01,3.886161071934803313e-01,-1.212596724571827524e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.761732846498489380e-01,1.546319127082824707e-01,-5.320938989123936702e-01,4.886930726816548498e-01,-2.170041311536941367e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.295285373926162720e-01,1.723813414573669434e-01,-3.909079570264232806e-01,4.865112724445962988e-01,4.780165770908651607e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.572697758674621582e-01,1.803878098726272583e-01,-5.550695955451578900e-01,5.282825172860727836e-01,-1.339353912954259831e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.610176116228103638e-01,1.576077938079833984e-01,-6.723115268054974392e-01,6.055382381277166770e-01,-3.338664433889033251e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.656535565853118896e-01,1.118471026420593262e-01,-6.077710203094465191e-01,5.064719922597528123e-01,-5.064951402484682563e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.855868995189666748e-01,1.270398348569869995e-01,-8.469515633198948512e-01,7.111889145639852527e-01,-6.788132437795479923e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.507827192544937134e-01,1.509169489145278931e-01,-3.435549991941561632e-01,3.266551501151092052e-01,-8.449924539523505015e-03,-1.000000000000000000e+00,1.000000000000000000e+00
