-5.104022026062011719e+00,1.894003486633300781e+01,-1.447067866344923814e+01,1.451050407435445422e+01,1.991270545260786368e-02
-4.989309787750244141e+00,4.094529724121093750e+01,-2.156744422700850450e+01,2.182167881785481356e+01,1.271172954231559182e-01
-5.134164333343505859e+00,5.617129898071289062e+01,-2.482831212987604985e+01,2.512808862628778073e+01,1.498882482058641885e-01
-5.485996246337890625e+00,3.156968688964843750e+01,-1.724575578981736612e+01,1.737796858009636480e+01,6.610639513949967405e-02
