-8.567634224891662598e-01,1.109615206718444824e+00,-2.316018374670968605e+00,2.265453411759412283e+00,-2.528248145577830647e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-8.731575608253479004e-01,1.076825380325317383e+00,-2.272743450172745039e+00,2.219825806269135615e+00,-2.645882195180450369e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-9.842111468315124512e-01,9.924435615539550781e-01,-2.101327586065968145e+00,2.225514168761860478e+00,6.209329134794622229e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-8.572562932968139648e-01,9.396741390228271484e-01,-2.034267412402457786e+00,1.855930419449746349e+00,-8.916849647635582965e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.021154284477233887e+00,9.211395382881164551e-01,-2.286814056238691606e+00,2.309055003942499518e+00,1.112047385190407037e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-8.873174190521240234e-01,8.515494465827941895e-01,-2.135938733478501828e+00,1.913593190464363714e+00,-1.111727715070690015e-01,-1.000000000000000000e+00,1.000000000000000000e+00
-9.228460788726806641e-01,8.437851667404174805e-01,-2.354963892042989837e+00,2.198816150811418790e+00,-7.807387061578567600e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-4.228864908218383789e-01,9.268037080764770508e-01,-1.620570498714766883e+00,1.916214307927875504e+00,1.478219046065542830e-01,-1.000000000000000000e+00,1.000000000000000000e+00
-8.612143993377685547e-01,1.277053594589233398e+00,-1.920960668471334065e+00,2.080098544042350284e+00,7.956893778550815088e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.001842975616455078e+00,9.102002978324890137e-01,-2.214149188841589400e+00,2.272801163712697914e+00,2.932598743555447224e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.074963450431823730e+00,7.811694145202636719e-01,-2.051380726158360535e+00,1.831248287253731455e+00,-1.100662194523145815e-01,-1.000000000000000000e+00,1.000000000000000000e+00
-7.812387347221374512e-01,9.860170483589172363e-01,-1.875750967862314988e+00,2.066475213128815103e+00,9.536212263325009875e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-9.215958118438720703e-01,9.350770115852355957e-01,-2.267395331788200519e+00,2.245892201002209543e+00,-1.075156539299538562e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-9.969474673271179199e-01,8.742384314537048340e-01,-2.193824965188088338e+00,2.157500127770179521e+00,-1.816241870895445379e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.153617858886718750e+00,9.540886878967285156e-01,-2.076641308330962499e+00,2.171734856179403206e+00,4.754677392422017312e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-9.771904945373535156e-01,8.631798624992370605e-01,-2.097332733348234779e+00,2.153359932977032098e+00,2.801359981439885058e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-9.646968841552734375e-01,9.875094890594482422e-01,-2.214811278387046389e+00,2.104009143490016331e+00,-5.540106744851489712e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.085131049156188965e+00,9.061295390129089355e-01,-2.272031171729979260e+00,2.203146899452359531e+00,-3.444213613880996866e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-8.508901000022888184e-01,8.992412090301513672e-01,-2.143183819100789478e+00,2.374772412653867626e+00,1.157942967765391296e-01,-1.000000000000000000e+00,1.000000000000000000e+00
