-4.921875953674316406e+00,2.434861183166503906e+01,-1.725751664843482658e+01,1.735699076704057475e+01,4.973705930287578014e-02
-5.029994964599609375e+00,1.880867385864257812e+01,-1.523479649660942847e+01,1.524698644093446198e+01,6.094972162516049813e-03
-4.905386924743652344e+00,2.873954391479492188e+01,-1.936394082341158907e+01,1.956112102861948898e+01,9.859010260394998615e-02
-4.933355808258056641e+00,2.413113784790039062e+01,-1.825589978881418673e+01,1.838435164902909591e+01,6.422593010745547559e-02
